OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
306194998,HOLLYWOOD DIALYSIS CENTER,930000899,Parent Facility,5108 W SUNSET BLVD,LOS ANGELES,90027,19,Los Angeles,Not Applicable,0,Open,1997-04-03,Clinic,Chronic Dialysis Clinic,34.097963,-118.300871
306195002,SAN GABRIEL VALLEY FOUNDATION-DENTAL HEALTH CLINIC,960001026,Parent Facility,14101 Nelson Ave,La Puente,91746,19,Los Angeles,Not Applicable,0,Open,1997-04-28,Clinic,Community Clinic,34.04319,-117.98054
306195005,CARSON DIALYSIS,930000902,Parent Facility,1309 E Carson St,Carson,90745,19,Los Angeles,Not Applicable,0,Open,1997-05-05,Clinic,Chronic Dialysis Clinic,33.8318,-118.25041
306195015,PALMDALE MEDICAL & MENTAL HEALTH SERVICES,960001031,Parent Facility,2710 E Palmdale Blvd,Palmdale,93550,19,Los Angeles,Not Applicable,0,Open,1997-06-01,Clinic,Community Clinic,34.58015,-118.08094
306195016,VAN NUYS MEDICAL AND MENTAL HEALTH SERVICES,960001034,Parent Facility,6265 SEPULVEDA BLVD,VAN NUYS,91411,19,Los Angeles,Not Applicable,0,Open,1997-06-26,Clinic,Community Clinic,34.1842467,-118.4666595
306195036,WEST COUNTY MEDICAL CORPORATION,960001048,Parent Facility,100 E Market St,Long Beach,90805,19,Los Angeles,Not Applicable,0,Open,1997-12-03,Clinic,Community Clinic,33.85427,-118.19357
306195042,"EL PROYECTO DEL BARRIO, INC. - WINNETKA CLINIC",960001051,Parent Facility,20800 SHERMAN WAY,WINNETKA,91306,19,Los Angeles,Not Applicable,0,Open,1997-12-30,Clinic,Community Clinic,34.20052,-118.586491
306195048,T.H.E. CLINIC AT RUTH TEMPLE HEALTH CENTER,960001020,Parent Facility,3834 S Western Ave,Los Angeles,90062,19,Los Angeles,Not Applicable,0,Open,1997-01-08,Clinic,Community Clinic,34.01659,-118.30888
306195049,TARZANA TREATMENT CTR FAMILY MED CLINIC-LANCASTER,960001115,Parent Facility,907 W Lancaster Blvd,Lancaster,93534,19,Los Angeles,Not Applicable,0,Open,1997-02-27,Clinic,Community Clinic,34.69736,-118.14717
306195054,THE CHILDEN'S CLINIC FAMILY HEALTH CENTER WESTSIDE,960000195,Parent Facility,2125 Santa Fe Ave,Long Beach,90810,19,Los Angeles,Not Applicable,0,Open,2006-08-10,Clinic,Community Clinic,33.7958,-118.21555
306195056,WHITTIER PREGNANCY CARE CLINIC,960001056,Parent Facility,16147 Whittier Blvd,Whittier,90603,19,Los Angeles,Not Applicable,0,Open,1998-03-12,Clinic,Community Clinic,33.94149,-117.98578
306195059,U.S. RENAL CARE PACIFIC GATEWAY DIALYSIS,930000908,Parent Facility,1149 W 190th St,Gardena,90248,19,Los Angeles,Not Applicable,0,Open,2019-03-13,Clinic,Chronic Dialysis Clinic,33.85835,-118.2965
306195098,COMMUNITY HEALTH ALLIANCE OF PASADENA,960001053,Parent Facility,1855 N Fair Oaks Ave,Pasadena,91103,19,Los Angeles,Not Applicable,0,Open,1998-01-22,Clinic,Community Clinic,34.17753,-118.1508
306195099,COMMUNITY HEALTH CARE CLINIC/N.P.P.,960001064,Parent Facility,942 S ATLANTIC BLVD,LOS ANGELES,90022,19,Los Angeles,Not Applicable,0,Open,1998-06-19,Clinic,Community Clinic,34.0191542,-118.1573247
306196013,"PREGNANCY HELP CENTER OF SAN GABRIEL VALLEY, INC",960000941,Parent Facility,5626 Rosemead Blvd,Temple City,91780,19,Los Angeles,Not Applicable,0,Open,1996-12-11,Clinic,Community Clinic,34.101883,-118.073446
306196014,GLENDORA DIALYSIS CENTER,930000909,Parent Facility,120 W Foothill Blvd,Glendora,91741,19,Los Angeles,Not Applicable,0,Open,1998-01-29,Clinic,Chronic Dialysis Clinic,34.13598,-117.86662
306196034,ALTAMED MOBIL MEDICAL CLINIC,960001088,Parent Facility,5427 WHITTIER BLVD,LOS ANGELES,90022,19,Los Angeles,Not Applicable,0,Open,1998-11-03,Clinic,Community Clinic,34.0198609,-118.1531488
306196040,U.S. RENAL CARE WESTSIDE DIALYSIS,930000915,Parent Facility,300 S Robertson Blvd,Los Angeles,90048,19,Los Angeles,Not Applicable,0,Open,1998-07-28,Clinic,Chronic Dialysis Clinic,34.07337,-118.38375
306196041,U.S. RENAL CARE PANORAMA CITY DIALYSIS,930000910,Parent Facility,14600 Roscoe Blvd,Panorama City,91402,19,Los Angeles,Not Applicable,0,Open,1998-10-08,Clinic,Chronic Dialysis Clinic,34.2215,-118.45038
306196044,LOS ANGELES DOWNTOWN DIALYSIS,930000911,Parent Facility,2021 S Flower St,Los Angeles,90007,19,Los Angeles,Not Applicable,0,Open,1998-04-16,Clinic,Chronic Dialysis Clinic,34.03192,-118.27206
306196050,U.S. RENAL CARE LONG BEACH DIALYSIS,930000923,Parent Facility,1045 Atlantic Ave,Long Beach,90813,19,Los Angeles,Not Applicable,0,Open,1998-10-28,Clinic,Chronic Dialysis Clinic,33.7802598,-118.1853927
306196062,U. S. RENAL CARE WEST LOS ANGELES DIALYSIS,930000906,Parent Facility,1801 S La Cienega Blvd,Los Angeles,90035,19,Los Angeles,Not Applicable,0,Open,1997-08-28,Clinic,Chronic Dialysis Clinic,34.04426,-118.37686
306196080,HAWAIIAN GARDENS HEALTH CENTER,960001120,Parent Facility,22310 Wardham Ave,Hawaiian Gardens,90716,19,Los Angeles,Not Applicable,0,Open,1999-03-29,Clinic,Community Clinic,33.82611,-118.06523
306196087,"KIDNEY DIALYSIS CENTER OF BALDWIN HILLS, LLC",930000904,Parent Facility,3705 S La Brea Ave,Los Angeles,90016,19,Los Angeles,Not Applicable,0,Open,1997-07-03,Clinic,Chronic Dialysis Clinic,34.01988,-118.35563
306196092,FRESENIUS MEDICAL CARE OF INGLEWOOD,930000929,Parent Facility,336 E Hillcrest Blvd,Inglewood,90301,19,Los Angeles,Not Applicable,0,Open,1999-05-10,Clinic,Chronic Dialysis Clinic,33.96024,-118.35043
306196095,FMC DIALYSIS SERVICES OF WEST COVINA,930000930,Parent Facility,1540 W West Covina Pkwy,West Covina,91790,19,Los Angeles,Not Applicable,0,Open,2003-05-22,Clinic,Chronic Dialysis Clinic,34.07036,-117.9403
306196099,QUEENSCARE HEALTH CENTERS,960001125,Parent Facility,4448 York Blvd,Los Angeles,90041,19,Los Angeles,Not Applicable,0,Open,1999-04-22,Clinic,Community Clinic,34.12374,-118.21886
306196105,PEDIATRIC HEALTH AND WIC CENTER,960001130,Parent Facility,7138 VAN NUYS BLVD,VAN NUYS,91405,19,Los Angeles,Not Applicable,0,Open,1999-05-27,Clinic,Community Clinic,34.20035,-118.44862
306196112,CLEAVER FAMILY WELLNESS CLINIC,960001169,Parent Facility,4368 Santa Anita Ave,El Monte,91731,19,Los Angeles,Not Applicable,0,Open,1999-11-17,Clinic,Community Clinic,34.08572,-118.02941
306196116,CRESCENT HEIGHTS DIALYSIS CENTER,930000934,Parent Facility,8151 BEVERLY BLVD,LOS ANGELES,90048,19,Los Angeles,Not Applicable,0,Open,1999-10-27,Clinic,Chronic Dialysis Clinic,34.07616,-118.36691
306196122,TOWER DIALYSIS,930000937,Parent Facility,8635 W 3rd St,Los Angeles,90048,19,Los Angeles,Not Applicable,0,Open,1999-12-09,Clinic,Chronic Dialysis Clinic,34.07363,-118.38071
306196123,FAMILY HEALTH CENTER,960001312,Parent Facility,1760-70 N ORANGE GROVE AVE,POMONA,91767,19,Los Angeles,Not Applicable,0,Open,2000-01-11,Clinic,Community Clinic,34.07588,-117.74928
306196131,"BANJ HEALTH CENTER, INC.",960001116,Parent Facility,201 N Central Ave,Compton,90220,19,Los Angeles,Not Applicable,0,Open,1999-03-25,Clinic,Community Clinic,33.89693,-118.25213
306196135,AHF HEALTHCARE CENTER / VALLEY,960001164,Parent Facility,4835 Van Nuys Blvd,Sherman Oaks,91403,19,Los Angeles,Not Applicable,0,Open,2000-01-02,Clinic,Community Clinic,34.15864,-118.44874
306196136,WASHINGTON PLAZA DIALYSIS CENTER,930000940,Parent Facility,516-522 E WASHINGTON BLVD,LOS ANGELES,90015,19,Los Angeles,Not Applicable,0,Open,2000-01-25,Clinic,Chronic Dialysis Clinic,34.0286078,-118.2597625
306196138,KENNETH HAHN PLAZA DIALYSIS CENTER,930000941,Parent Facility,11854 Wilmington Ave,Los Angeles,90059,19,Los Angeles,Not Applicable,0,Open,2000-02-29,Clinic,Chronic Dialysis Clinic,33.92524,-118.23898
306196146,WEST GLENDALE DIALYSIS,930000942,Parent Facility,1427 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2000-04-04,Clinic,Chronic Dialysis Clinic,34.12784,-118.25287
306196147,ST JOHN'S WELL CHILD CENTER/COMPTON,960001340,Parent Facility,2115 N Wilmington Ave,Compton,90222,19,Los Angeles,Not Applicable,0,Open,2000-05-17,Clinic,Community Clinic,33.91156,-118.23919
306196159,ST. ANTHONY MEDICAL CENTER/HOLLYWOOD CLINIC,960001295,Parent Facility,6368 Hollywood Blvd,Los Angeles,90028,19,Los Angeles,Not Applicable,0,Open,2000-08-14,Clinic,Community Clinic,34.10159,-118.32873
306196160,SAMUEL DIXON FAMILY HEALTH CENTER CYN CNTRY CLINIC,960001265,Parent Facility,27225 Camp Plenty Rd,Canyon Country,91351,19,Los Angeles,Not Applicable,0,Open,2000-08-04,Clinic,Community Clinic,34.4161,-118.47654
306196164,ST. ANTHONY MEDICAL CENTER/IMPERIAL CLINIC,960001294,Parent Facility,837 W Imperial Hwy,Los Angeles,90044,19,Los Angeles,Not Applicable,0,Open,2000-08-11,Clinic,Community Clinic,33.93101,-118.2905
306196166,ST. ANTHONY MEDICAL CENTER/ PICO CLINIC,960001296,Parent Facility,2515 W Pico Blvd,Los Angeles,90006,19,Los Angeles,Not Applicable,0,Open,2000-08-11,Clinic,Community Clinic,34.0473,-118.29211
306196169,CRENSHAW COMMUNITY HEALTH CENTER,960001303,Parent Facility,3756 Santa Rosalia Dr,Los Angeles,90008,19,Los Angeles,Not Applicable,0,Open,2000-07-20,Clinic,Community Clinic,34.00939,-118.33916
306196173,"LOS ANGELES MISSION COLLEGE, STUDENT HEALTH CENTER",960001302,Parent Facility,13356 Eldridge Ave,Sylmar,91342,19,Los Angeles,Not Applicable,0,Open,2019-03-18,Clinic,Community Clinic,34.31392,-118.41958
306196197,ALL-INCLUSIVE COMMUNITY HEALTH CENTER,550000708,Parent Facility,3920 Eagle Rock Blvd,Los Angeles,90065,19,Los Angeles,Not Applicable,0,Open,2008-04-21,Clinic,Community Clinic,34.11935,-118.23013
306196199,ASIAN PACIFIC HEALTH CARE VENTURE - JMHS HEALTH CENTER,960001412,Parent Facility,3939 Tracy St,Los Angeles,90027,19,Los Angeles,Not Applicable,0,Open,2006-01-01,Clinic,Community Clinic,34.1073,-118.27709
306196206,"EAST PALMDALE DIALYSIS CENTER, LLC",930000959,Parent Facility,2710 E Palmdale Blvd,Palmdale,93550,19,Los Angeles,Not Applicable,0,Open,2001-04-05,Clinic,Chronic Dialysis Clinic,34.58016,-118.08079
306196207,"QUEEN'S DIALYSIS UNIT, INC.",930000960,Parent Facility,1135 S Sunset Ave,West Covina,91790,19,Los Angeles,Not Applicable,0,Open,2001-04-02,Clinic,Chronic Dialysis Clinic,34.06222,-117.94533
306196215,PALMDALE REGIONAL,930000961,Parent Facility,1643 E Palmdale Blvd,Palmdale,93550,19,Los Angeles,Not Applicable,0,Open,2001-04-10,Clinic,Chronic Dialysis Clinic,34.57968,-118.0995
306196219,FLORENCE DIALYSIS CENTER,930000965,Parent Facility,351 W Florence Ave,Los Angeles,90003,19,Los Angeles,Not Applicable,0,Open,2001-02-02,Clinic,Chronic Dialysis Clinic,33.97469,-118.28009
306196225,1736 FAMILY CRISIS CENTER LOS ANGELES,960001143,Parent Facility,2116 Arlington Ave,Los Angeles,90018,19,Los Angeles,Not Applicable,0,Open,2001-01-01,Clinic,Psychology Clinic,34.037432,-118.3174109
306196231,ARROYO VISTA FAMILY HEALTH CENTER,960001336,Parent Facility,4815 Valley Blvd,Los Angeles,90032,19,Los Angeles,Not Applicable,0,Open,2001-08-23,Clinic,Community Clinic,34.066249,-118.1798873
306196233,CENTRE FOR NEURO SKILLS - LOS ANGELES,960001311,Parent Facility,16542 Ventura Blvd,Encino,91436,19,Los Angeles,Not Applicable,0,Open,2001-05-03,Clinic,Rehabilitation Clinic,34.15773,-118.49385
306196234,UMMA COMMUNITY CLINIC,960001325,Parent Facility,711 W Florence Ave,Los Angeles,90044,19,Los Angeles,Not Applicable,0,Open,2001-05-15,Clinic,Community Clinic,33.97468,-118.28627
306196244,BAART BEVERLY CLINIC,960001330,Parent Facility,1926 Beverly Blvd,Los Angeles,90057,19,Los Angeles,Not Applicable,0,Open,2001-10-17,Clinic,Community Clinic,34.06586,-118.26859
306196246,BAART LA PUENTE CLINIC,960001331,Parent Facility,15229 Amar Rd,La Puente,91744,19,Los Angeles,Not Applicable,0,Open,2001-10-25,Clinic,Community Clinic,34.03801,-117.9525
306196249,BAART SOUTHEAST CLINIC,960001332,Parent Facility,4920 Avalon Blvd,Los Angeles,90011,19,Los Angeles,Not Applicable,0,Open,2001-11-15,Clinic,Community Clinic,33.99833,-118.26521
306196255,FMC DIALYSIS SERVICES OF BELLFLOWER,930000970,Parent Facility,10116 ROSECRANS AVE,BELLFLOWER,90706,19,Los Angeles,Not Applicable,0,Open,2001-11-01,Clinic,Chronic Dialysis Clinic,33.901452,-118.117966
306196256,THOUSAND OAKS DIALYSIS,080000747,Parent Facility,375 Rolling Oaks Dr,Thousand Oaks,91361,56,Ventura,Not Applicable,0,Open,2001-09-17,Clinic,Chronic Dialysis Clinic,34.17433,-118.87049
306196258,MISSION CITY COMMUNITY NETWORK-HOLLYWOOD,960001162,Parent Facility,4842 Hollywood Blvd,Los Angeles,90027,19,Los Angeles,Not Applicable,0,Open,2001-12-24,Clinic,Community Clinic,34.10176,-118.29519
306196266,HACIENDA DIALYSIS CENTER,930000972,Parent Facility,2020 S Hacienda Blvd,Hacienda Heights,91745,19,Los Angeles,Not Applicable,0,Open,2001-11-20,Clinic,Chronic Dialysis Clinic,33.99667,-117.96782
306196282,FMC DIALYSIS SERVICES OF WEST LOS ANGELES,930000975,Parent Facility,301 N Prairie Ave,Inglewood,90301,19,Los Angeles,Not Applicable,0,Open,2001-12-19,Clinic,Chronic Dialysis Clinic,33.96573,-118.344
306196283,THE SABAN COMMUNITY CLINIC - HOLLYWOOD WILSHIRE HEALTH CENTER,960001353,Parent Facility,5205 Melrose Ave,Los Angeles,90038,19,Los Angeles,Not Applicable,0,Open,2002-03-28,Clinic,Community Clinic,34.08354,-118.3139
306196288,BUDDHIST TZU CHI FREE CLINIC (MOBILE CLINIC),960001356,Parent Facility,1000 S Garfield Ave,Alhambra,91801,19,Los Angeles,Not Applicable,0,Open,2002-03-27,Clinic,Free Clinic,34.08455,-118.12304
306196299,WHITTIER KIDNEY DIALYSIS CENTER,930000977,Parent Facility,16417 Whittier Blvd,Whittier,90603,19,Los Angeles,Not Applicable,0,Open,2002-04-25,Clinic,Chronic Dialysis Clinic,33.93999,-117.98002
306196329,HARBOR COMMUNITY CLINIC - PEDIATRIC CENTER,550000067,Parent Facility,731 S BEACON ST,SAN PEDRO,90731,19,Los Angeles,Not Applicable,0,Open,2005-09-08,Clinic,Community Clinic,33.7372098,-118.2807352
306196335,FMC DIALYSIS SERVICES OF NORTH LONG BEACH,930000984,Parent Facility,145 W Victoria St,Long Beach,90805,19,Los Angeles,Not Applicable,0,Open,2002-05-14,Clinic,Chronic Dialysis Clinic,33.86491,-118.20234
306196337,CERRITOS DIALYSIS,930000982,Parent Facility,19222 Pioneer Blvd,Cerritos,90703,19,Los Angeles,Not Applicable,0,Open,2002-09-17,Clinic,Chronic Dialysis Clinic,33.85562,-118.08199
306196339,FMC DIALYSIS SERVICES OF ANTELOPE VALLEY,930000983,Parent Facility,44950 Valley Central Way,Lancaster,93536,19,Los Angeles,Not Applicable,0,Open,2002-10-31,Clinic,Chronic Dialysis Clinic,34.69876,-118.17406
306196346,"TEMPLE CITY DIALYSIS FACILITY, INC.",930000986,Parent Facility,9945 LOWER AZUSA RD,TEMPLE CITY,91780,19,Los Angeles,Not Applicable,0,Open,2002-12-11,Clinic,Chronic Dialysis Clinic,34.0908348,-118.0499639
306196385,ADVANCED DIALYSIS CENTER - BALDWIN PARK FACILITY,930000989,Parent Facility,3932 Downing Ave,Baldwin Park,91706,19,Los Angeles,Not Applicable,0,Open,2003-02-12,Clinic,Chronic Dialysis Clinic,34.08688,-117.95648
306196392,FMC DIALYSIS SERVICES OF IRWINDALE,930000990,Parent Facility,12711 Ramona Blvd,Irwindale,91706,19,Los Angeles,Not Applicable,0,Open,2003-03-11,Clinic,Chronic Dialysis Clinic,34.07831,-117.9956
306196420,ARROYO VISTA FAMILY HEALTH CENTER-MOBILE CLINIC II,960001394,Parent Facility,6000 N Figueroa St,Los Angeles,90042,19,Los Angeles,Not Applicable,0,Open,2003-04-02,Clinic,Community Clinic,34.11147,-118.18891
306196430,U.S. RENAL CARE SHERMAN OAKS DIALYSIS,930000991,Parent Facility,4955 Van Nuys Blvd,Sherman Oaks,91403,19,Los Angeles,Not Applicable,0,Open,2003-04-14,Clinic,Chronic Dialysis Clinic,34.16076,-118.44873
306196431,FMC DIALYSIS SERVICES OF WOODLAND HILLS,930000992,Parent Facility,19836 Ventura Blvd,Woodland Hills,91364,19,Los Angeles,Not Applicable,0,Open,2003-04-24,Clinic,Chronic Dialysis Clinic,34.17232,-118.56497
306196432,ROSEMEAD SPRINGS DIALYSIS CENTER,930000993,Parent Facility,3212 Rosemead Blvd,El Monte,91731,19,Los Angeles,Not Applicable,0,Open,2003-05-28,Clinic,Chronic Dialysis Clinic,34.06614,-118.06825
306196434,WHITTIER DIALYSIS,930000994,Parent Facility,10055 Whittwood Dr,Whittier,90603,19,Los Angeles,Not Applicable,0,Open,2003-06-02,Clinic,Chronic Dialysis Clinic,33.94507,-117.99916
306196497,THE CHILDREN'S CLINIC FAMILY HLTH CTR. /N. LONGBEACH,960001378,Parent Facility,1060 E 70th St,Long Beach,90805,19,Los Angeles,Not Applicable,0,Open,2003-03-18,Clinic,Community Clinic,33.88181,-118.17949
306196500,THE VASEK POLAK CHILDREN'S CLINIC FAM. HLTH. CENTER,960001379,Parent Facility,1057 Pine Ave,Long Beach,90813,19,Los Angeles,Not Applicable,0,Open,2003-03-17,Clinic,Community Clinic,33.7801,-118.19241
306196512,ARROYO DIALYSIS,930000998,Parent Facility,1111 S Arroyo Pky,Pasadena,91105,19,Los Angeles,Not Applicable,0,Open,2003-08-20,Clinic,Chronic Dialysis Clinic,34.12837,-118.14739
306196513,CLINICA MONSENOR OSCAR A. ROMERO,960001398,Parent Facility,2032 Marengo St,Los Angeles,90033,19,Los Angeles,Not Applicable,0,Open,2003-08-07,Clinic,Community Clinic,34.05669,-118.20764
306196517,"VALLEY CORF, INC.",960001396,Parent Facility,5620 Wilbur Ave,Tarzana,91356,19,Los Angeles,Not Applicable,0,Open,2003-05-16,Clinic,Rehabilitation Clinic,34.17291,-118.54467
306196518,U.S. RENAL CARE LOS ANGELES DIALYSIS,930000987,Parent Facility,1125 W 6th St,Los Angeles,90017,19,Los Angeles,Not Applicable,0,Open,2003-01-16,Clinic,Chronic Dialysis Clinic,34.0544,-118.26284
306196526,BURBANK THERAPY CENTER,960001410,Parent Facility,920 W Alameda Ave,Burbank,91506,19,Los Angeles,Not Applicable,0,Open,2003-10-08,Clinic,Rehabilitation Clinic,34.1636,-118.31193
306196527,UNIVERSAL HEALTH FOUNDATION,960001411,Parent Facility,2020 E 1st St,Los Angeles,90033,19,Los Angeles,Not Applicable,0,Open,2003-11-04,Clinic,Community Clinic,34.04512,-118.2143
306196528,COMPREHENSIVE COMMUNITY HEALTH CTR. INC-EAGLE ROCK,960001406,Parent Facility,1704 COLORADO BLVD,LOS ANGELES,90041,19,Los Angeles,Not Applicable,0,Open,2003-09-10,Clinic,Community Clinic,34.1391141,-118.2038707
306196530,"COMPREHENSIVE COMMUNITY HEALTH CTR., INC-N HOLLYWOOD",960001408,Parent Facility,12157 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Not Applicable,0,Open,2003-10-10,Clinic,Community Clinic,34.187018,-118.3985591
306196538,ALTAMED MEDICAL & DENTAL GROUP - E.L.A.BOYLE HEIGHTS,960001429,Parent Facility,3945 Whittier Blvd,Los Angeles,90023,19,Los Angeles,Not Applicable,0,Open,2004-02-17,Clinic,Community Clinic,34.02395,-118.18786
306196544,NORTH HOLLYWOOD DIALYSIS,930000880,Parent Facility,12126 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Not Applicable,0,Open,2005-10-05,Clinic,Chronic Dialysis Clinic,34.1864162,-118.3975742
306196545,FRESENIUS MEDICAL CARE OF SAN FERNANDO,930001002,Parent Facility,451 S Brand Blvd,San Fernando,91340,19,Los Angeles,Not Applicable,0,Open,2003-12-19,Clinic,Chronic Dialysis Clinic,34.27996,-118.44228
306196546,RAPID THERAPY INC.,960001365,Parent Facility,14901 Rinaldi St,Mission Hills,91345,19,Los Angeles,Not Applicable,0,Open,2004-01-07,Clinic,Rehabilitation Clinic,34.27904,-118.45766
306196548,EDISON PACIFIC,550001168,Parent Facility,437 S Pacific Ave,Glendale,91204,19,Los Angeles,Not Applicable,0,Open,2009-10-20,Clinic,Community Clinic,34.140506,-118.2644416
306196556,SOUTH BAY FAMILY HEALTHCARE CENTER,960001437,Parent Facility,1091 S LA Brea Ave,Inglewood,90301,19,Los Angeles,Not Applicable,0,Open,2004-05-21,Clinic,Community Clinic,33.9492451,-118.3529692
306196560,U.S. RENAL CARE GRAND AVENUE DIALYSIS,930001008,Parent Facility,1400 S Grand Ave,Los Angeles,90015,19,Los Angeles,Not Applicable,0,Open,2004-03-29,Clinic,Chronic Dialysis Clinic,34.03702,-118.26545
306196564,IMPERIAL CARE DIALYSIS CENTER,930001010,Parent Facility,4345 E Imperial Hwy,Lynwood,90262,19,Los Angeles,Not Applicable,0,Open,2004-08-12,Clinic,Chronic Dialysis Clinic,33.93079,-118.18416
306196565,DOCTORS DIALYSIS OF EAST LOS ANGELES,930001009,Parent Facility,950 S Eastern Ave,Los Angeles,90022,19,Los Angeles,Not Applicable,0,Open,2004-06-28,Clinic,Chronic Dialysis Clinic,34.02287,-118.1739
306196566,FRESENIUS MEDICAL CARE OF SOUTH BAY,930001011,Parent Facility,1221 Pacific Coast Hwy,Harbor City,90710,19,Los Angeles,Not Applicable,0,Open,2004-08-11,Clinic,Chronic Dialysis Clinic,33.78969,-118.29837
306196569,INSTITUTE FOR MULTICULTURAL COUNSELING AND EDUCATION,960001451,Parent Facility,431 N Brand Blvd,Glendale,91203,19,Los Angeles,Not Applicable,0,Open,2004-10-18,Clinic,Community Clinic,34.15239,-118.25515
306196575,FOOTHILLS PREGNANCY RESOURCE CENTER,550000288,Parent Facility,924 Buena Vista St,Duarte,91010,19,Los Angeles,Not Applicable,0,Open,2006-11-07,Clinic,Free Clinic,34.14164,-117.97752
306196584,MOHAN DIALYSIS CENTER OF GLENDORA,930001012,Parent Facility,638 S Glendora Ave,Glendora,91740,19,Los Angeles,Not Applicable,0,Open,2004-09-09,Clinic,Chronic Dialysis Clinic,34.12766,-117.8638
306196607,PREGNANCY COUNSELING CENTER,550001155,Parent Facility,10211 Sepulveda Blvd,Mission Hills,91345,19,Los Angeles,Not Applicable,0,Open,2009-10-10,Clinic,Community Clinic,34.2557811,-118.4678142
306196610,CARABELLO DIALYSIS CENTER,550001191,Parent Facility,757 E Washington Blvd,Los Angeles,90021,19,Los Angeles,Not Applicable,0,Open,2009-11-19,Clinic,Chronic Dialysis Clinic,34.02698,-118.25557
306196625,THE CHILDREN'S CLINIC FAMILY HEALTH CENTER AT CESAR CHAVEZ,960001459,Parent Facility,730 W 3rd St,Long Beach,90802,19,Los Angeles,Not Applicable,0,Open,2005-05-13,Clinic,Community Clinic,33.77052,-118.20135
